CAMIS,Image
41042466,Rats
50061459,Rats
41242943,Rats
41308515,Temperature
50113322,Roach
50105357,Sanitation
50100321,Temperature
41712067,Rats
50034283,Contamination
50107752,Contamination
50095340,Contamination
50050958,Contamination
50059993,Contamination
41571036,Contamination
50086418,Rats
50066444,Roach
50083522,Flies
50043385,Sanitation
50089139,Sanitation
50058302,Rats
50054792,Contamination
40366938,Contamination
50109092,Flies
50099439,Temperature
50039758,Contamination
40378827,Contamination
41655988,Contamination
50067908,Rats
50116777,Temperature
41706992,Contamination
50089133,Contamination
50086736,Roach
50066230,Temperature
50110106,Temperature
50077219,Contamination
41690699,Rats
50084796,Contamination
50088033,Rats
41401242,Contamination
40693544,Contamination
50091806,Sanitation
41616526,Contamination
41664228,Temperature
40526104,Contamination
40961620,Contamination
50013843,Quality
50017536,Temperature
50034874,Others
50071497,Flies
50116258,Rats
41398322,Contamination
41016441,Rats
40387143,Contamination
40544958,Temperature
41171216,Sanitation
50090858,Temperature
50051458,Temperature
50076131,Contamination
41579478,Contamination
50082345,Contamination
40424337,Sanitation
50068193,Rats
41641204,Temperature
50085781,Rats
41704670,Contamination
50105882,Flies
41241730,Contamination
40388578,Rats
50110370,Flies
50066022,Temperature
50004304,Temperature
50043790,Temperature
50084614,Sanitation
50048578,Contamination
50112711,Contamination
41025084,Rats
50052715,Rats
41491097,Contamination
50052431,Temperature
50128078,Quality
50070835,Temperature
50059267,Rats
50066056,Contamination
50099769,Sanitation
50086142,Contamination
50016815,Contamination
50092021,Contamination
50054331,Contamination
50098841,Rats
50106687,Contamination
50112831,Rats
50081796,Temperature
41474882,Contamination
41435084,Contamination
40886675,Contamination
50121215,Contamination
50015984,Temperature
50009215,Flies
50121663,Rats
50071004,Temperature
41456522,Contamination
50051746,Contamination
41261148,Flies
41129375,Contamination
50066830,Rats
50053833,Contamination
50093232,Contamination
50116546,Temperature
50116063,Contamination
50108092,Rats
50112862,Temperature
41467140,Contamination
40365525,Contamination
41205254,Rats
40401453,Contamination
50094161,Rats
41509559,Rats
41617538,Rats
50074019,Contamination
50102553,Contamination
50037477,Contamination
41634218,Rats
50070412,Contamination
50034302,Temperature
50080692,Contamination
50114569,Quality
50002139,Quality
50083058,Contamination
41704440,Roach
41343991,Rats
41582797,Contamination
41151982,Contamination
40395343,Temperature
50070949,Contamination
50015903,Contamination
40403721,Contamination
50079599,Temperature
50065534,Roach
41455224,Contamination
41537124,Contamination
41626013,Contamination
50017219,Contamination
50008076,Contamination
40482591,Sanitation
50127335,Rats
50072200,Rats
41541247,Sanitation
50113399,Contamination
50002675,Contamination
41236269,Contamination
50109012,Rats
50034665,Contamination
50066879,Temperature
50092019,Temperature
41583613,Rats
41013386,Sanitation
50070793,Contamination
50074432,Temperature
50054655,Quality
50036360,Sanitation
50070260,Flies
50039150,Sanitation
50098808,Rats
41482939,Rats
50127871,Contamination
41615937,Contamination
40783748,Temperature
50008442,Rats
50106992,Rats
50085920,Rats
50092961,Contamination
50033075,Contamination
41412075,Quality
41311307,Temperature
40400610,Temperature
41718746,Contamination
50041630,Contamination
50118027,Rats
41287433,Temperature
40676801,Contamination
41019083,Rats
50003403,Rats
50043740,Rats
50074176,Contamination
50034094,Rats
50058053,Contamination
41603460,Contamination
50064516,Sanitation
50005068,Rats
50110526,Contamination
50017275,Contamination
41070857,Rats
41337492,Contamination
50087726,Sanitation
50107082,Contamination
41353218,Contamination
50109052,Rats
50094984,Contamination
41008526,Contamination
41587257,Quality
41679060,Rats
40741967,Contamination
50075214,Temperature
50036014,Contamination
50111537,Contamination
50092799,Temperature
50072190,Flies
41226225,Contamination
40423830,Rats
50087247,Rats
50067637,Temperature
40529203,Contamination
41686535,Contamination
40741967,Contamination
50086181,Contamination
41465611,Temperature
50093487,Temperature
40399329,Rats
40858719,Rats
50104757,Sanitation
41348322,Contamination
50067994,Contamination
50074142,Contamination
50107494,Contamination
50064392,Temperature
50078323,Contamination
50005772,Contamination
40398811,Contamination
50058675,Contamination
50102300,Contamination
41412577,Contamination
50102474,Contamination
41290414,Contamination
50078464,Temperature
50100093,Temperature
50105962,Contamination
50107197,Sanitation
50100241,Sanitation
41653059,Temperature
50013433,Quality
40385774,Contamination
41547298,Temperature
50039514,Temperature
40752294,Contamination
50103295,Contamination
41539593,Temperature
50091771,Sanitation
50093646,Contamination
40999287,Rats
50096198,Contamination
50087554,Contamination
50001406,Sanitation
50044940,Contamination
50106062,Rats
50116792,Contamination
50019128,Contamination
41632866,Contamination
50005405,Contamination
50071561,Rats
41286021,Contamination
50111296,Quality
41693205,Flies
41583007,Roach
40423481,Rats
50046914,Contamination
50002135,Rats
50008603,Contamination
41004293,Rats
50014866,Contamination
50008124,Contamination
50002071,Rats
41384329,Contamination
50111727,Flies
40652017,Contamination
50070184,Temperature
50117812,Sanitation
40914814,Contamination
41497107,Rats
50064436,Roach
50101558,Quality
41696737,Flies
50018064,Temperature
50017669,Quality
41376444,Rats
50012443,Contamination
50079507,Contamination
50104731,Contamination
50002478,Contamination
50103931,Rats
41570217,Contamination
50077575,Others
50124135,Contamination
41248845,Contamination
41291319,Contamination
50001925,Rats
50095410,Roach
50059102,Rats
50101691,Contamination
40602872,Contamination
41544565,Contamination
50017672,Contamination
41623737,Temperature
41590317,Contamination
50035721,Contamination
50016036,Rats
50116930,Contamination
50045070,Rats
50059006,Contamination
50114675,Contamination
50067401,Rats
50110168,Temperature
50078200,Temperature
50093530,Contamination
50014908,Temperature
50067638,Rats
41622870,Contamination
50011777,Temperature
41403222,Contamination
50086387,Contamination
50120275,Contamination
50004244,Flies
41541403,Rats
50042555,Contamination
50087905,Contamination
50074297,Contamination
50081898,Rats
50038814,Contamination
50059239,Rats
41599878,Contamination
50040305,Quality
40399834,Flies
50069666,Contamination
50017938,Temperature
50013473,Contamination
50085703,Rats
50075009,Rats
41105180,Rats
50108487,Contamination
50072493,Contamination
40549443,Flies
50109094,Temperature
41035072,Rats
50064311,Temperature
50002626,Temperature
50100251,Rats
40401971,Rats
50036141,Contamination
50093656,Flies
50001107,Contamination
41302692,Rats
41197487,Contamination
50099109,Temperature
50067288,Rats
41327462,Contamination
41180080,Contamination
50100243,Rats
50103814,Sanitation
41185899,Contamination
50103690,Contamination
40931569,Rats
41107259,Contamination
41520610,Sanitation
50060168,Contamination
50071468,Contamination
50121427,Temperature
50061125,Contamination
50059360,Flies
50004436,Temperature
50101281,Flies
50112918,Flies
50049744,Flies
41378319,Contamination
50040683,Temperature
40786301,Contamination
50077087,Contamination
50067257,Rats
40539661,Flies
50100843,Contamination
50088847,Contamination
41105399,Flies
50112918,Contamination
50061192,Contamination
41669959,Temperature
50098290,Contamination
41366039,Rats
50092961,Contamination
41479993,Flies
50065187,Sanitation
40723611,Contamination
50110607,Rats
50076806,Rats
41042466,Rats
50056921,Contamination
50119217,Temperature
41494100,Contamination
41378319,Temperature
50107764,Contamination
50110741,Sanitation
40391121,Roach
50076795,Contamination
50094792,Rats
50126955,Contamination
40399581,Temperature
50080220,Rats
50071771,Contamination
50086801,Contamination
50005395,Contamination
41056088,Rats
41046279,Contamination
40400754,Contamination
50057879,Rats
41650760,Temperature
41132351,Contamination
50002936,Temperature
41391237,Contamination
50093750,Temperature
41688149,Temperature
50127353,Contamination
50040092,Contamination
41074013,Temperature
50106325,Contamination
41145163,Contamination
50065958,Rats
50047407,Rats
41215408,Contamination
50039094,Contamination
41416889,Sanitation
40996005,Contamination
50075485,Contamination
50012283,Temperature
41396664,Quality
50106287,Quality
41489751,Contamination
50008732,Rats
50098349,Others
50045332,Flies
50074956,Temperature
41376798,Contamination
50044289,Flies
50001947,Flies
50053225,Others
50093364,Contamination
41396673,Contamination
50009794,Quality
41439621,Contamination
40991266,Temperature
40656356,Contamination
50098384,Flies
40371454,Contamination
50104228,Roach
41644901,Sanitation
41100006,Rats
41581830,Contamination
50017701,Rats
40667588,Temperature
40683948,Contamination
41418714,Contamination
50115170,Sanitation
50044248,Rats
50089511,Rats
50096516,Contamination
50045409,Rats
50056900,Contamination
41635743,Rats
50099967,Temperature
50066778,Rats
41562604,Contamination
50044265,Contamination
50105679,Contamination
41709692,Rats
50045431,Contamination
50108572,Rats
50032643,Contamination
50008960,Temperature
41217083,Temperature
41523630,Contamination
50064506,Quality
40799384,Contamination
50016388,Rats
50070157,Rats
50127641,Temperature
50066399,Contamination
50077594,Temperature
50069327,Contamination
41687397,Temperature
50084089,Contamination
41050795,Rats
41122841,Rats
50113141,Contamination
50081351,Contamination
41227842,Contamination
50017235,Rats
50100211,Contamination
40393519,Contamination
41719692,Temperature
50102888,Rats
50071914,Flies
41468724,Contamination
50106212,Contamination
41509909,Rats
50004337,Contamination
41212798,Contamination
50048500,Temperature
50092346,Contamination
50112928,Contamination
50066056,Rats
41311297,Contamination
41207580,Rats
50036226,Contamination
41172672,Contamination
40880188,Flies
41564907,Sanitation
41401242,Contamination
50113446,Contamination
50009700,Contamination
50101236,Temperature
41616416,Contamination
50064329,Temperature
50043970,Rats
41696014,Temperature
50085970,Contamination
40951864,Flies
50094900,Temperature
50067454,Contamination
50089511,Contamination
41092947,Contamination
50061163,Flies
40391531,Contamination
41347636,Temperature
50079432,Temperature
41457424,Temperature
50057786,Contamination
50073100,Rats
50062457,Sanitation
50110095,Sanitation
50037817,Flies
50123924,Temperature
41108006,Temperature
41600223,Rats
50034542,Contamination
50016600,Contamination
50104061,Temperature
41121169,Contamination
50115785,Contamination
50113081,Contamination
41445835,Contamination
50087905,Quality
41644212,Temperature
41250984,Contamination
41125700,Contamination
40384671,Contamination
50106526,Contamination
50064480,Flies
50106318,Rats
50000975,Temperature
50119598,Rats
50105717,Sanitation
40929114,Contamination
50081800,Contamination
50004377,Others
41110973,Rats
41617345,Contamination
40394838,Flies
50055322,Contamination
50096203,Flies
41615257,Contamination
50033184,Rats
50068253,Contamination
41539580,Contamination
50077270,Temperature
50090488,Contamination
50072341,Contamination
50001228,Temperature
50127840,Rats
50118003,Temperature
50089259,Sanitation
50000880,Contamination
50090747,Sanitation
50110882,Quality
50007676,Rats
41471899,Contamination
50067439,Contamination
50010628,Sanitation
41678734,Contamination
41611381,Flies
41151907,Contamination
41468815,Contamination
50093996,Temperature
50097547,Quality
40533515,Temperature
41386105,Contamination
41647183,Temperature
50099916,Temperature
40673117,Contamination
50094087,Temperature
50077219,Temperature
41189470,Temperature
50000161,Temperature
50019234,Sanitation
50109180,Rats
41098956,Contamination
50002447,Contamination
50044574,Contamination
41652054,Contamination
41233598,Contamination
50064502,Contamination
50072230,Temperature
41478828,Contamination
50060784,Contamination
50066038,Contamination
40397219,Contamination
50007468,Rats
50071450,Rats
50092935,Contamination
50102896,Flies
50082952,Contamination
50055023,Rats
50033001,Contamination
50017248,Contamination
41360332,Rats
40567856,Contamination
50045635,Contamination
50088025,Temperature
50019277,Contamination
50035638,Contamination
50011205,Rats
50104366,Flies
40874108,Contamination
41555969,Rats
50080882,Contamination
40391121,Roach
50100848,Contamination
50087061,Contamination
50111614,Contamination
50087217,Rats
50011551,Flies
50049996,Others
40423403,Contamination
50006002,Sanitation
41716292,Temperature
41242232,Contamination
50086180,Sanitation
41017770,Contamination
40687217,Flies
50064383,Contamination
50065679,Sanitation
50085595,Rats
41066841,Sanitation
50070299,Contamination
41029952,Roach
50106769,Temperature
50045764,Contamination
50039223,Contamination
50051310,Contamination
41622930,Contamination
50119820,Contamination
41490112,Contamination
41349101,Contamination
